| hostname | job_id| fail_time           | category | reason | description                      | text     | jf_id   | nodes
| titan    |2266469| 2015-03-02 13:58:57 | software | system | GPU XID                          | Node c5-5c2s1n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|841825|c5-5c2s1n0
| titan    |2266469| 2015-03-02 13:58:57 | hardware | system | GPU DBE                          | Node c5-5c2s1n0 GPU DBE on GPU 00 02 00|841822|c5-5c2s1n0
| titan    |2266469| 2015-03-02 13:58:57 | hardware | system | GPU DPR                          | Node c5-5c2s1n0 GPU DPR on Page 00000000000ef139|841873|c5-5c2s1n0
| titan    |2266189| 2015-03-02 19:15:24 | software | system | GPU XID                          | Node c17-6c0s2n2 GPU Xid 13 Graphics Engine Exception|841891|c17-6c0s2n2
| titan    |2268185| 2015-03-04 11:17:45 | software | system | GPU XID                          | Node c3-0c1s0n0 GPU Xid 44 Graphics Engine fault during context switch|842005|c3-0c1s0n0
| titan    |2268316| 2015-03-04 13:40:43 | software | system | GPU XID                          | Node c0-0c2s1n3 GPU Xid 44 Graphics Engine fault during context switch|842026|c0-0c2s1n3
| titan    |2268319| 2015-03-04 13:47:54 | software | system | GPU XID                          | Node c0-0c2s1n3 GPU Xid 44 Graphics Engine fault during context switch|842029|c0-0c2s1n3
| titan    |2268321| 2015-03-04 13:48:49 | software | system | GPU XID                          | Node c6-1c1s0n1 GPU Xid 44 Graphics Engine fault during context switch|842032|c6-1c1s0n1
| titan    |2268322| 2015-03-04 13:49:18 | software | system | GPU XID                          | Node c0-0c2s1n3 GPU Xid 44 Graphics Engine fault during context switch|842035|c0-0c2s1n3
| titan    |2269525| 2015-03-05 15:12:32 | software | system | Kernel Panic                     | testing_dpotrf_:  oom_kill_task: killing invalid task|842307|c0-0c2s1n3
| titan    |2272867| 2015-03-09 02:38:56 | software | system | GPU XID                          | Node c12-4c1s5n3 GPU Xid 32 Invalid or corrupted push buffer stream|842847|c12-4c1s5n3
| titan    |2273379| 2015-03-09 14:27:07 | software | system | Kernel Panic                     | lsdalton.x:  oom_kill_task: killing invalid task|842871|c12-4c1s5n3
| titan    |2274471| 2015-03-09 18:14:24 | software | system | GPU XID                          | Node c21-1c0s5n3 GPU Xid 13 Graphics Engine Exception|842904|c21-1c0s5n3 c23-1c0s6n2 c23-1c0s7n2 c23-1c0s5n3 c23-1c0s6n0 c23-1c0s7n3 c23-1c0s7n0 c23-1c0s6n1 c23-1c0s5n2 c23-1c0s6n3 c23-1c0s7n1 c21-1c0s7n2
| titan    |2274512| 2015-03-09 19:22:21 | software | system | GPU XID                          | Node c1-5c0s4n1 GPU Xid 13 Graphics Engine Exception|842955|c3-5c0s5n3 c5-5c0s4n2 c5-5c0s5n2 c5-5c0s5n0 c5-5c0s5n1 c3-5c0s5n1 c5-5c0s4n1 c5-5c0s4n3 c3-5c0s5n2 c3-5c0s5n0 c5-5c0s4n0 c1-5c0s4n1
| titan    |2274519| 2015-03-09 19:34:01 | software | system | GPU XID                          | Node c3-7c1s7n3 GPU Xid 13 Graphics Engine Exception|842991|c10-4c1s0n2 c10-1c0s2n2 c10-1c0s2n3 c10-1c0s2n1 c10-1c0s1n2 c3-7c1s7n3 c5-7c1s7n2 c10-1c0s1n3 c10-1c0s3n0 c8-0c0s1n2 c10-1c0s2n0 c5-5c1s7n0
| titan    |2274520| 2015-03-09 19:40:46 | software | system | GPU XID                          | Node c20-6c2s2n0 GPU Xid 13 Graphics Engine Exception|843027|c3-2c1s6n2 c20-6c2s3n2 c22-6c2s2n2 c20-6c2s3n0 c20-6c2s3n1 c20-6c2s2n1 c20-6c2s2n3 c20-6c2s2n2 c20-6c2s3n3 c18-2c0s6n2 c1-2c1s6n0 c20-6c2s2n0
| titan    |2274539| 2015-03-09 20:01:26 | software | system | GPU XID                          | Node c2-0c2s0n3 GPU Xid 13 Graphics Engine Exception|843063|c4-0c2s0n0 c4-0c2s0n1 c15-2c1s5n3 c15-2c1s5n0 c15-2c1s5n2 c2-0c2s0n0 c15-2c1s6n1 c2-0c2s0n2 c15-2c1s5n1 c4-0c2s0n3 c4-0c2s0n2 c2-0c2s0n3
| titan    |2277214| 2015-03-12 16:41:29 | software | system | GPU XID                          | Node c0-4c0s0n2 GPU Xid 13 Graphics Engine Exception|843546|c0-4c0s0n2
| titan    |2276879| 2015-03-12 20:09:28 | hardware | system | GPU DPR                          | Node c13-5c2s1n0 GPU DPR on Page 000000000009ae9d|862341|c13-5c2s1n0
| titan    |2276433| 2015-03-13 09:19:20 | software | system | GPU XID                          | Node c22-4c1s4n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|862404|c22-4c1s4n2
| titan    |2276433| 2015-03-13 09:19:20 | hardware | system | GPU DBE                          | Node c22-4c1s4n2 GPU DBE on GPU 00 04 00|862398|c22-4c1s4n2
| titan    |2278779| 2015-03-13 13:55:47 | software | system | GPU XID                          | Node c7-1c2s2n0 GPU Xid 13 Graphics Engine Exception|862518|c7-1c2s2n0
| titan    |2278958| 2015-03-13 14:47:24 | software | system | GPU XID                          | Node c7-3c2s6n0 GPU Xid 13 Graphics Engine Exception|862530|c7-3c2s6n0
| titan    |2278979| 2015-03-13 14:52:30 | software | system | GPU XID                          | Node c9-3c2s7n2 GPU Xid 13 Graphics Engine Exception|862536|c9-3c2s7n2
| titan    |2278985| 2015-03-13 14:55:59 | software | system | GPU XID                          | Node c12-7c0s3n3 GPU Xid 13 Graphics Engine Exception|862542|c12-7c0s3n3
| titan    |2279002| 2015-03-13 14:59:19 | software | system | GPU XID                          | Node c23-3c1s1n2 GPU Xid 13 Graphics Engine Exception|862548|c23-3c1s1n2
| titan    |2279009| 2015-03-13 15:04:20 | software | system | GPU XID                          | Node c7-3c2s6n1 GPU Xid 13 Graphics Engine Exception|862554|c7-3c2s6n1
| titan    |2279018| 2015-03-13 15:12:55 | software | system | GPU XID                          | Node c9-3c2s7n2 GPU Xid 13 Graphics Engine Exception|862560|c9-3c2s7n2
| titan    |2279023| 2015-03-13 15:16:41 | software | system | GPU XID                          | Node c7-1c2s0n0 GPU Xid 13 Graphics Engine Exception|862566|c7-1c2s0n0
| titan    |2279030| 2015-03-13 15:20:02 | software | system | GPU XID                          | Node c5-0c1s4n0 GPU Xid 13 Graphics Engine Exception|862572|c5-0c1s4n0
| titan    |2280028| 2015-03-14 01:39:29 | hardware | system | GPU DPR                          | Node c18-1c0s3n1 GPU DPR on Page 0000000000148f6b|862743|c18-1c0s3n1
| titan    |2265842| 2015-03-14 04:18:47 | hardware | system | GPU DPR                          | Node c21-2c1s5n3 GPU DPR on Page 0000000000016c19|862755|c21-2c1s5n3
| titan    |2282159| 2015-03-15 10:33:25 | software | system | GPU XID                          | Node c19-5c2s4n2 GPU Xid 13 Graphics Engine Exception|864033|c19-5c2s4n2
| titan    |2281955| 2015-03-15 17:03:59 | hardware | system | Machine Check Exception          | Node c16-3c0s3n0 Core 8 Machine Check Exception Bank 4 Status f300000400190127 Addr 0000000000000000 Socket 0|864081|c16-3c0s3n0
| titan    |2281091| 2015-03-15 18:19:57 | hardware | system | GPU DPR                          | Node c4-2c2s7n1 GPU DPR on Page 00000000000cae2c|864087|c4-2c2s7n1
| titan    |2284299| 2015-03-16 12:24:13 | hardware | system | GPU DPR                          | Node c4-4c1s2n0 GPU DPR on Page 0000000000007fea|864213|c4-4c1s2n0
| titan    |2288624| 2015-03-17 23:19:35 | hardware | system | Machine Check Exception          | Node c0-5c0s4n2 MCE Threshold CPU 0|864666|c0-5c0s4n2
| titan    |2288624| 2015-03-17 23:19:36 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|864669|c0-5c0s4n2
| titan    |2289035| 2015-03-18 06:09:57 | hardware | system | GPU DPR                          | Node c2-2c1s5n1 GPU DPR on Page 0000000000067435|864678|c2-2c1s5n1
| titan    |2289035| 2015-03-18 06:32:10 | hardware | system | Machine Check Exception          | Node c19-6c0s0n3 Core 8 Machine Check Exception Bank 4 Status f300000600190127 Addr 0000000000000000 Socket 0|864681|c19-6c0s0n3
| titan    |2288948| 2015-03-19 05:20:56 | hardware | system | Machine Check Exception          | Node c14-7c1s0n0 Core 8 Machine Check Exception Bank 4 Status fa000010000d0c03 Addr 0000000000000000 Socket 0|864768|c14-7c1s0n0
| titan    |2298747| 2015-03-22 18:44:41 | hardware | system | GPU DPR                          | Node c19-3c1s7n0 GPU DPR on Page 0000000000134044|864993|c20-5c2s0n3 c19-3c1s7n0
| titan    |2299485| 2015-03-23 15:05:41 | software | system | GPU XID                          | Node c5-2c2s7n2 GPU Xid 13 Graphics Engine Exception|865017|c1-0c0s6n2 c5-2c2s7n2 c3-2c2s7n3 c3-2c2s6n0 c3-2c2s7n1 c5-2c2s7n3 c0-0c1s2n1 c1-0c0s6n3 c3-2c2s7n0 c3-2c2s6n1 c0-0c1s2n0 c3-2c2s7n2
| titan    |2299553| 2015-03-23 16:29:24 | software | system | GPU XID                          | Node c15-5c2s2n2 GPU Xid 13 Graphics Engine Exception|865059|c15-5c2s3n1 c13-5c2s3n1 c15-5c2s2n3 c13-5c2s2n3 c15-5c2s3n3 c15-5c2s3n2 c13-5c2s3n2 c13-5c2s3n0 c15-5c2s3n0 c13-5c2s2n2 c15-5c2s2n2 c13-5c2s3n3
| titan    |2300241| 2015-03-23 23:22:31 | software | system | GPU XID                          | Node c8-3c2s3n2 GPU Xid 13 Graphics Engine Exception|865104|c8-3c2s2n0 c8-3c2s2n2 c8-3c2s2n3 c6-3c2s2n3 c6-3c2s3n2 c6-3c2s2n0 c8-3c2s3n2 c6-3c2s3n0 c6-3c2s2n1 c8-3c2s3n3 c6-3c2s3n3 c6-3c2s3n1
| titan    |2301589| 2015-03-25 00:58:51 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|865191|c24-3c0s6n3
| titan    |2301589| 2015-03-25 00:58:51 | hardware | system | Machine Check Exception          | Node c24-3c0s6n3 MCE Threshold CPU 0|865188|c24-3c0s6n3
| titan    |2302366| 2015-03-25 18:12:16 | software | system | GPU XID                          | Node c0-7c1s6n1 GPU Xid 13 Graphics Engine Exception|865233|c0-7c1s6n1
| titan    |2302379| 2015-03-25 18:24:38 | software | system | GPU XID                          | Node c10-7c2s3n0 GPU Xid 13 Graphics Engine Exception|865236|c10-7c2s2n2 c10-7c2s2n1 c10-7c2s3n1 c10-7c2s3n0
| titan    |2303517| 2015-03-26 15:55:45 | software | system | GPU XID                          | Node c14-6c2s3n2 GPU Xid 13 Graphics Engine Exception|865296|c14-6c2s3n2 c14-4c2s6n1
| titan    |2303526| 2015-03-26 16:02:36 | software | system | GPU XID                          | Node c14-4c2s6n0 GPU Xid 13 Graphics Engine Exception|865302|c14-4c2s6n0 c0-0c0s1n3 c14-4c2s6n2
| titan    |2303545| 2015-03-26 16:12:10 | software | system | GPU XID                          | Node c8-1c0s6n2 GPU Xid 13 Graphics Engine Exception|865314|c8-1c0s6n2 c8-1c0s6n3
| titan    |2303177| 2015-03-27 10:32:49 | hardware | system | Module Failed                    | Module Failed c15-2c0s0|865341|c15-2c1s3 c15-2c2s5 c15-2c1s0 c15-2c2s4 c15-2c1s2 c15-2c0s1 c15-2c0s5 c15-2c2s6 c15-2c2s2 c15-2c1s7 c15-2c0s7 c15-2c0s3 c15-2c1s1 c15-2c2s3 c15-2c2s1 c15-2c2s7 c15-2c0s0 c15-2c1s4 c15-2c0s2 c15-2c0s6 c15-2c1s5 c15-2c2s0 c15-2c0s4 c15-2c1s6
| titan    |2303248| 2015-03-27 10:32:49 | hardware | system | Module Failed                    | Module Failed c15-2c0s0|865338|c15-2c2s6 c15-2c0s0 c15-2c1s5 c15-2c2s1 c15-2c1s2
| titan    |2304816| 2015-03-27 20:14:46 | hardware | system | GPU DPR                          | Node c14-7c2s7n2 GPU DPR on Page 0000000000137b99|865641|c14-7c2s7n2
| titan    |2304358| 2015-03-29 13:37:56 | hardware | system | Machine Check Exception          | Node c10-0c2s1n1 Core 4 Machine Check Exception Bank 2 Status be0040400010010a Addr 0000000000005e80 Socket 0|865659|c10-0c2s1n1
| titan    |2310237| 2015-04-01 14:24:31 | software | system | GPU XID                          | Node c5-5c2s1n1 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|890745|c5-5c2s1n1
| titan    |2310237| 2015-04-01 14:24:31 | hardware | system | GPU DBE                          | Node c5-5c2s1n1 GPU DBE on GPU 00 02 00|890742|c5-5c2s1n1
| titan    |2310124| 2015-04-01 15:20:36 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|901539|c4-2c1s4n1
| titan    |2310124| 2015-04-01 15:20:36 | hardware | system | Machine Check Exception          | Node c4-2c1s4n1 MCE Threshold CPU 8|901536|c4-2c1s4n1
| titan    |2313422| 2015-04-04 21:57:17 | hardware | system | GPU DPR                          | Node c21-7c2s2n2 GPU DPR on Page 000000000000bfc1|926235|c21-7c2s2n2
| titan    |2287393| 2015-04-05 11:43:42 | hardware | system | Machine Check Exception          | Node c9-2c1s5n2 Core 0 Machine Check Exception Bank 4 Status fe0fa00019080a23 Addr 00000003c5811710 Socket 0|926241|c9-2c1s5n2
| titan    |2319813| 2015-04-09 11:02:42 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|926304|c0-5c0s4n2
| titan    |2319813| 2015-04-09 11:02:42 | hardware | system | Machine Check Exception          | Node c0-5c0s4n2 MCE Threshold CPU 0|926301|c0-5c0s4n2
| titan    |2322890| 2015-04-12 15:44:25 | hardware | system | Machine Check Exception          | Node c0-5c0s0n0 Core 0 Machine Check Exception Bank 4 Status f300000000190127 Addr 0000000000000000 Socket 0|927195|c0-5c0s0n0
| titan    |2323116| 2015-04-13 01:53:31 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|958278|c24-4c2s0n2
| titan    |2323116| 2015-04-13 01:53:31 | hardware | system | Machine Check Exception          | Node c24-4c2s0n2 MCE Threshold CPU 8|958275|c24-4c2s0n2
| titan    |2321764| 2015-04-13 17:53:57 | hardware | system | Machine Check Exception          | Node c16-5c1s3n2 Core 0 Machine Check Exception Bank 4 Status f300000400190127 Addr 0000000000000000 Socket 0|958368|c16-5c1s3n2
| titan    |2323820| 2015-04-13 20:30:12 | hardware | system | GPU DPR                          | Node c20-5c2s0n3 GPU DPR on Page 000000000015380d|958398|c20-5c2s0n3
| titan    |2323839| 2015-04-14 15:12:53 | software | system | GPU BUS                          | Node c11-1c1s3n1 GPU 0000:02:00.0 off the bus|927207|c11-1c1s3n1
| titan    |2323839| 2015-04-14 15:12:59 | software | system | GPU XID                          | Node c11-1c1s3n1 GPU Xid 62 PMU communication error|927213|c11-1c1s3n1
| titan    |2325807| 2015-04-15 09:19:29 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|927669|c24-3c0s6n3
| titan    |2325807| 2015-04-15 09:19:29 | hardware | system | Machine Check Exception          | Node c24-3c0s6n3 MCE Threshold CPU 0|927666|c24-3c0s6n3
| titan    |2325835| 2015-04-15 09:56:23 | hardware | system | GPU DPR                          | Node c20-5c2s0n3 GPU DPR on Page 0000000000152951|927672|c20-5c2s0n3
| titan    |2325933| 2015-04-15 13:06:18 | software | system | GPU XID                          | Node c16-1c0s3n1 GPU Xid 13 Graphics Engine Exception|928260|c16-1c0s3n1
| titan    |2325972| 2015-04-15 13:54:51 | software | system | GPU XID                          | Node c16-7c1s0n2 GPU Xid 13 Graphics Engine Exception|928308|c16-7c1s0n2
| titan    |2326050| 2015-04-15 14:10:57 | software | system | GPU XID                          | Node c10-1c1s4n1 GPU Xid 13 Graphics Engine Exception|928353|c10-1c1s4n1
| titan    |2326076| 2015-04-15 14:32:55 | software | system | GPU XID                          | Node c16-7c1s5n3 GPU Xid 13 Graphics Engine Exception|928434|c16-7c1s5n3
| titan    |2326081| 2015-04-15 14:41:19 | software | system | GPU XID                          | Node c4-1c2s6n3 GPU Xid 13 Graphics Engine Exception|928461|c4-1c2s6n3
| titan    |2326133| 2015-04-15 14:51:07 | software | system | GPU XID                          | Node c4-1c0s0n1 GPU Xid 13 Graphics Engine Exception|928485|c4-1c0s0n1
| titan    |2326140| 2015-04-15 15:01:05 | software | system | GPU XID                          | Node c16-7c1s0n2 GPU Xid 13 Graphics Engine Exception|928530|c16-7c1s0n2
| titan    |2326153| 2015-04-15 15:12:52 | software | system | GPU XID                          | Node c14-1c2s5n2 GPU Xid 13 Graphics Engine Exception|928587|c14-1c2s5n2
| titan    |2326160| 2015-04-15 15:42:58 | software | system | GPU XID                          | Node c8-4c2s2n1 GPU Xid 13 Graphics Engine Exception|928626|c8-4c2s2n1
| titan    |2326182| 2015-04-15 17:00:56 | software | system | GPU XID                          | Node c6-1c0s6n1 GPU Xid 13 Graphics Engine Exception|958170|c6-1c0s6n1
| titan    |2326213| 2015-04-15 17:05:48 | software | system | GPU XID                          | Node c2-4c1s6n3 GPU Xid 13 Graphics Engine Exception|958203|c2-4c1s6n3
| titan    |2323018| 2015-04-15 21:40:42 | hardware | system | Voltage Fault                    | Voltage Fault Node c9-3c1s7n2|958260|c9-3c1s7n2
| titan    |2326451| 2015-04-16 03:57:57 | software | system | GPU XID                          | Node c16-2c1s4n0 GPU Xid 62 PMU communication error|958422|c16-2c1s4n0
| titan    |2326451| 2015-04-16 03:57:57 | hardware | system | GPU DBE                          | Node c16-2c1s4n0 GPU DBE on GPU 00 04 00|958419|c16-2c1s4n0
| titan    |2326451| 2015-04-16 03:58:03 | hardware | system | GPU DPR                          | Node c16-2c1s4n0 GPU DPR on Page 0000000000167773|958425|c16-2c1s4n0
| titan    |2325260| 2015-04-17 02:07:46 | hardware | system | GPU DPR                          | Node c24-1c1s1n3 GPU DPR on Page 0000000000006257|958497|c24-1c1s1n3
| titan    |2326528| 2015-04-17 17:37:37 | software | system | GPU XID                          | Node c23-2c0s6n2 GPU Xid 62 PMU communication error|958755|c23-2c0s6n2
| titan    |2326528| 2015-04-17 17:37:37 | software | system | GPU BUS                          | Node c23-2c0s6n2 GPU 0000:02:00.0 off the bus|958752|c23-2c0s6n2
| titan    |2327235| 2015-04-17 23:14:27 | hardware | system | Machine Check Exception          | Node c12-0c1s3n2 Core 0 Machine Check Exception Bank 4 Status fe67200040080813 Addr 000000034722aba0 Socket 0|959187|c12-0c1s3n2
| titan    |2326605| 2015-04-18 00:12:48 | software | system | GPU XID                          | Node c22-3c0s0n2 GPU Xid 13 Graphics Engine Exception|959367|c20-7c0s3n0 c22-1c2s5n0 c20-5c2s2n2 c24-4c2s7n2 c16-4c0s6n3 c14-4c1s2n1 c22-4c2s7n2 c16-0c0s7n3 c16-2c1s6n2 c16-2c1s3n1 c22-3c0s3n0 c10-0c1s4n1 c12-2c2s6n2 c10-4c1s5n3 c20-5c2s1n0 c20-6c0s5n0 c10-4c1s5n1 c24-7c0s3n0 c20-6c0s6n2 c12-0c0s4n1 c20-1c2s5n1 c18-7c0s0n0 c22-1c2s5n1 c10-0c1s5n1 c20-1c2s2n3 c24-4c2s2n2 c22-7c2s6n2 c24-1c1s6n1 c22-3c0s2n0 c24-6c0s5n0 c18-5c2s5n0 c10-2c2s5n0 c22-3c0s1n2 c14-4c1s4n3 c22-4c2s4n3 c24-3c0s5n1 c20-7c0s2n0 c22-4c2s4n0 c12-2c2s5n0 c12-4c1s2n3 c14-4c1s4n1 c20-7c2s6n2 c20-3c0s6n2 c14-0c0s4n1 c22-5c2s1n0 c16-0c0s2n3 c18-7c0s1n0 c16-0c0s2n1 c14-4c1s7n1 c24-5c2s4n2 c10-4c1s2n3 c22-3c0s0n2 c10-0c0s7n1 c24-3c0s5n0 c14-4c1s7n3 c20-7c2s6n1 c18-5c2s4n0 c14-0c0s7n3 c20-1c2s5n2 c16-0c0s2n2 c24-4c2s2n3 c10-4c0s7n3 c20-1c2s5n3 c18-4c2s7n0 c16-2c2s4n0 c22-3c0s5n0 c18-3c0s2n2 c22-3c0s2n1 c20-5c2s1n2 c16-4c0s7n3 c24-7c0s4n0 c22-6c0s6n2 c10-6c1s0n1 c12-2c1s6n0 c10-4c0s7n1 c10-0c0s6n1 c22-1c2s2n3 c22-5c2s2n2 c12-2c1s5n2 c20-3c0s5n2 c18-3c0s1n2 c24-1c2s4n3 c22-1c1s6n1 c16-2c1s3n3 c12-2c2s6n0 c22-1c2s7n1 c16-2c1s7n3 c20-3c0s5n0 c14-0c1s7n3 c14-4c1s2n3 c24-7c0s1n2 c22-1c2s6n1
| titan    |2329191| 2015-04-20 03:20:14 | hardware | system | GPU DPR                          | Node c15-1c2s0n1 GPU DPR on Page 000000000005e4cc|961110|c15-1c2s0n1
| titan    |2329674| 2015-04-20 14:06:57 | hardware | system | GPU DPR                          | Node c13-4c2s0n0 GPU DPR on Page 000000000001ba19|961116|c13-4c2s0n0 c16-5c2s5n0
| titan    |2329821| 2015-04-20 15:25:35 | hardware | system | Machine Check Exception          | Node c0-2c0s2n3 Core 8 Machine Check Exception Bank 4 Status fe0d2000dd080813 Addr 000000081fc0dfa0 Socket 0|961131|c0-2c0s2n3
| titan    |2331509| 2015-04-22 01:59:00 | hardware | system | GPU DPR                          | Node c13-4c2s0n0 GPU DPR on Page 0000000000024dcd|962370|c13-4c2s0n0
| titan    |2331510| 2015-04-22 06:02:23 | hardware | system | GPU DPR                          | Node c23-2c0s5n2 GPU DPR on Page 0000000000041c3b|962376|c23-2c0s5n2
| titan    |2331527| 2015-04-22 08:00:54 | software | system | GPU BUS                          | Node c11-1c1s3n0 GPU 0000:02:00.0 off the bus|962379|c11-1c1s3n0
| titan    |2331527| 2015-04-22 08:01:00 | software | system | GPU XID                          | Node c11-1c1s3n0 GPU Xid 62 PMU communication error|962385|c11-1c1s3n0
| titan    |2331526| 2015-04-22 08:36:19 | software | system | GPU BUS                          | Node c23-2c0s6n3 GPU 0000:02:00.0 off the bus|962817|c23-2c0s6n3
| titan    |2331526| 2015-04-22 08:36:21 | software | system | GPU XID                          | Node c23-2c0s6n3 GPU Xid 62 PMU communication error|962820|c23-2c0s6n3
| titan    |2332138| 2015-04-22 16:04:13 | software | system | GPU XID                          | Node c12-7c1s3n3 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|963288|c12-7c1s3n3
| titan    |2332138| 2015-04-22 16:04:13 | hardware | system | GPU DBE                          | Node c12-7c1s3n3 GPU DBE on GPU 00 05 01|963285|c12-7c1s3n3
| titan    |2333047| 2015-04-23 11:35:08 | hardware | system | GPU DPR                          | Node c11-6c2s1n0 GPU DPR on Page 00000000000b4096|964074|c11-6c2s1n0
| titan    |2333375| 2015-04-23 15:37:31 | software | system | GPU XID                          | Node c20-0c1s2n3 GPU Xid 13 Graphics Engine Exception|964089|c20-0c1s2n3
| titan    |2331983| 2015-04-24 14:21:18 | software | system | GPU BUS                          | Node c9-3c1s3n0 GPU 0000:02:00.0 off the bus|964620|c9-3c1s3n0
| titan    |2331983| 2015-04-24 14:23:16 | software | system | GPU XID                          | Node c9-3c1s3n0 GPU Xid 62 PMU communication error|964626|c9-3c1s3n0
| titan    |2333677| 2015-04-24 14:39:12 | hardware | system | Machine Check Exception          | Node c8-6c0s1n3 Core 0 Machine Check Exception Bank 4 Status fe0a2100bf080a13 Addr 00000000015c5810 Socket 0|965082|c8-6c0s1n3
| titan    |2334386| 2015-04-24 16:45:48 | software | system | Kernel Panic                     | xgc2:  Fatal exception|965085|c8-6c0s1n3
| titan    |2335167| 2015-04-28 02:17:14 | hardware | system | Machine Check Exception          | Node c19-7c1s6n3 Core 0 Machine Check Exception Bank 4 Status fe082000ce080a13 Addr 000000016afb27a0 Socket 0|965409|c19-7c1s6n3
| titan    |2336182| 2015-04-28 23:46:02 | hardware | system | Voltage Fault                    | Voltage Fault Node c11-5c1s2n3|965418|c11-5c1s2n3
| titan    |2339854| 2015-04-30 17:45:39 | software | system | GPU XID                          | Node c8-1c0s7n2 GPU Xid 13 Graphics Engine Exception|965469|c8-1c0s7n2
| titan    |2339930| 2015-04-30 18:43:27 | software | system | GPU XID                          | Node c18-2c1s7n3 GPU Xid 13 Graphics Engine Exception|965490|c18-2c1s7n3
| titan    |2339971| 2015-04-30 19:20:31 | software | system | GPU XID                          | Node c5-5c1s3n3 GPU Xid 13 Graphics Engine Exception|965493|c5-5c1s3n3
| titan    |2340865| 2015-05-01 17:57:02 | software | system | GPU XID                          | Node c4-6c1s1n3 GPU Xid 13 Graphics Engine Exception|965697|c4-6c1s1n3
| titan    |2341599| 2015-05-03 15:20:44 | software | system | Kernel Panic                     | kgnilnd_rr_00:  LBUG|965733|c4-6c1s1n3
| titan    |2343500| 2015-05-05 14:52:13 | software | system | Kernel Panic                     | xtnhd:  bad_page=panic: print_bad_pte: bad page vma:ffff8803fa8549e0|965763|c4-6c1s1n3
| titan    |2343501| 2015-05-05 14:52:17 | software | system | Kernel Panic                     | sh:  bad_page=panic: print_bad_pte: bad page vma:ffff8807f9a289e0|965775|c4-6c1s1n3
| titan    |2343503| 2015-05-05 14:52:29 | software | system | Kernel Panic                     | sh:  bad_page=panic: print_bad_pte: bad page vma:ffff8807f9b02368|965784|c4-6c1s1n3
| titan    |2343504| 2015-05-05 14:52:53 | software | system | Kernel Panic                     | xtnhd:  bad_page=panic: print_bad_pte: bad page vma:ffff8803fa387d78|965793|c4-6c1s1n3
| titan    |2343519| 2015-05-05 14:55:42 | software | system | Kernel Panic                     | pcmd_helper:  bad_page=panic: print_bad_pte: bad page vma:ffff8807ea792928|965802|c4-6c1s1n3
| titan    |2343514| 2015-05-05 15:00:29 | software | system | Kernel Panic                     | real-nvidia-smi:  Fatal exception|965805|c4-6c1s1n3
| titan    |2343506| 2015-05-05 15:00:36 | software | system | Kernel Panic                     | real-nvidia-smi:  bad_page=panic: print_bad_pte: bad page vma:ffff8807f8b0b870|965811|c4-6c1s1n3
| titan    |2343515| 2015-05-05 15:00:36 | software | system | Kernel Panic                     | real-nvidia-smi:  Fatal exception|965808|c4-6c1s1n3
| titan    |2343502| 2015-05-05 15:02:59 | software | system | Kernel Panic                     | pcmd_helper:  Fatal exception|965820|c4-6c1s1n3
| titan    |2343505| 2015-05-05 15:03:36 | software | system | Kernel Panic                     | real-nvidia-smi:  bad_page=panic: print_bad_pte: bad page vma:ffff8807f99b21f8|965829|c4-6c1s1n3
| titan    |2343507| 2015-05-05 15:04:01 | software | system | Kernel Panic                     | pcmd_helper:  Fatal exception|965841|c4-6c1s1n3
| titan    |2343522| 2015-05-05 15:04:38 | software | system | Kernel Panic                     | ptlrpcd_7:  Fatal exception|965856|c4-6c1s1n3
| titan    |2343539| 2015-05-05 15:19:25 | software | system | Kernel Panic                     | real-nvidia-smi:  bad_page=panic: print_bad_pte: bad page vma:ffff8807f9ad8140|965859|c4-6c1s1n3
| titan    |2343544| 2015-05-05 15:25:24 | software | system | Kernel Panic                     | real-nvidia-smi:  Fatal exception|965865|c4-6c1s1n3
| titan    |2344692| 2015-05-06 20:46:01 | hardware | system | GPU DPR                          | Node c5-1c2s7n0 GPU DPR on Page 000000000006532a|966003|c5-1c2s7n0
| titan    |2345752| 2015-05-07 06:07:03 | software | system | GPU XID                          | Node c16-1c1s3n1 GPU Xid 13 Graphics Engine Exception|967113|c16-1c1s3n1
| titan    |2345776| 2015-05-07 07:05:18 | software | system | GPU XID                          | Node c12-1c1s7n1 GPU Xid 13 Graphics Engine Exception|968124|c14-3c2s1n2 c14-3c1s5n2 c10-0c0s1n0 c20-1c1s4n2 c12-1c1s7n1 c10-3c1s7n0
| titan    |2346443| 2015-05-07 18:00:14 | software | system | GPU XID                          | Node c4-1c0s6n0 GPU Xid 13 Graphics Engine Exception|972060|c4-1c0s6n0
| titan    |2346571| 2015-05-07 18:02:57 | software | system | GPU XID                          | Node c1-0c0s4n3 GPU Xid 13 Graphics Engine Exception|972123|c1-0c0s4n3
